0, 0, Header, 1, 20, 120
1, 0, Start_track
1, 73680, Tempo, 244897
1, 73800, Tempo, 224719
1, 74040, Tempo, 244897
1, 74160, Tempo, 224719
1, 74400, Tempo, 244897
1, 74520, Tempo, 224719
1, 74760, Tempo, 244897
1, 74880, Tempo, 231660
1, 75120, Tempo, 280373
1, 75240, Tempo, 224719
1, 75480, Tempo, 244897
1, 75600, Tempo, 224719
1, 75840, Tempo, 244897
1, 75960, Tempo, 224719
1, 76200, Tempo, 244897
1, 76320, Tempo, 224719
1, 76560, Tempo, 244897
1, 76680, Tempo, 224719
1, 76920, Tempo, 244897
1, 77040, Tempo, 224719
1, 77280, Tempo, 244897
1, 77400, Tempo, 224719
1, 77640, Tempo, 244897
1, 77760, Tempo, 224719
1, 78000, Tempo, 244897
1, 78120, Tempo, 222222
1, 78360, Tempo, 244897
1, 78480, Tempo, 222222
1, 78720, Tempo, 244897
1, 78840, Tempo, 219780
1, 79080, Tempo, 244897
1, 79200, Tempo, 224719
1, 79440, Tempo, 244897
1, 79560, Tempo, 232558
1, 79800, Tempo, 253164
1, 79920, Tempo, 237154
1, 80160, Tempo, 244897
1, 80280, Tempo, 222222
1, 80520, Tempo, 240000
1, 80640, Tempo, 222222
1, 80880, Tempo, 240000
1, 81000, Tempo, 222222
1, 81240, Tempo, 240000
1, 81360, Tempo, 222222
1, 81600, Tempo, 240000
1, 81720, Tempo, 222222
1, 81960, Tempo, 240000
1, 82080, Tempo, 222222
1, 82320, Tempo, 240000
1, 82440, Tempo, 222222
1, 82680, Tempo, 240000
1, 82800, Tempo, 222222
1, 83040, Tempo, 240000
1, 83160, Tempo, 222222
1, 83400, Tempo, 240000
1, 83520, Tempo, 224719
1, 83760, Tempo, 244897
1, 83880, Tempo, 224719
1, 84120, Tempo, 244897
1, 84240, Tempo, 224719
1, 84480, Tempo, 244897
1, 85320, Tempo, 224719
1, 85560, Tempo, 244897
1, 85680, Tempo, 224719
1, 85920, Tempo, 244897
1, 86040, Tempo, 224719
1, 86280, Tempo, 244897
1, 86400, Tempo, 224719
1, 86640, Tempo, 244897
1, 86760, Tempo, 224719
1, 87000, Tempo, 244897
1, 87120, Tempo, 224719
1, 87360, Tempo, 244897
1, 87480, Tempo, 224719
1, 87720, Tempo, 244897
1, 87840, Tempo, 224719
1, 88080, Tempo, 244897
1, 88200, Tempo, 224719
1, 88440, Tempo, 244897
1, 88560, Tempo, 231660
1, 88800, Tempo, 280373
1, 88920, Tempo, 224719
1, 89160, Tempo, 244897
1, 89280, Tempo, 224719
1, 89520, Tempo, 244897
1, 89640, Tempo, 224719
1, 89880, Tempo, 244897
1, 90000, Tempo, 224719
1, 90240, Tempo, 244897
1, 90360, Tempo, 224719
1, 90600, Tempo, 244897
1, 90720, Tempo, 224719
1, 90960, Tempo, 244897
1, 91080, Tempo, 224719
1, 91320, Tempo, 244897
1, 91440, Tempo, 224719
1, 91680, Tempo, 244897
1, 91800, Tempo, 222222
1, 92040, Tempo, 244897
1, 92160, Tempo, 222222
1, 92400, Tempo, 244897
1, 92520, Tempo, 219780
1, 92760, Tempo, 244897
1, 92880, Tempo, 224719
1, 93120, Tempo, 244897
1, 93240, Tempo, 232558
1, 93480, Tempo, 253164
1, 93600, Tempo, 237154
1, 93840, Tempo, 317460
1, 93960, Tempo, 204081
1, 93960, Marker_t, "Scherzo"
1, 94080, Tempo, 213523
1, 94320, Tempo, 198675
1, 94440, Tempo, 213523
1, 94650, Tempo, 285714
1, 94680, Tempo, 190476
1, 94800, Tempo, 201342
1, 95040, Tempo, 190476
1, 95160, Tempo, 213523
1, 95400, Tempo, 190476
1, 95520, Tempo, 213523
1, 95760, Tempo, 190476
1, 95880, Tempo, 213523
1, 96120, Tempo, 190476
1, 96240, Tempo, 213523
1, 96480, Tempo, 190476
1, 96600, Tempo, 213523
1, 96840, Tempo, 190476
1, 96960, Tempo, 201342
1, 97200, Tempo, 190476
1, 97320, Tempo, 213523
1, 97530, Tempo, 285714
1, 97560, Tempo, 190476
1, 97680, Tempo, 201342
1, 97920, Tempo, 190476
1, 98040, Tempo, 213523
1, 98280, Tempo, 190476
1, 98400, Tempo, 213523
1, 98640, Tempo, 190476
1, 98760, Tempo, 213523
1, 99000, Tempo, 190476
1, 99120, Tempo, 213523
1, 99360, Tempo, 190476
1, 99480, Tempo, 213523
1, 99720, Tempo, 190476
1, 99840, Tempo, 201342
1, 100080, Tempo, 190476
1, 100200, Tempo, 213523
1, 100410, Tempo, 285714
1, 100440, Tempo, 190476
1, 100560, Tempo, 201342
1, 100800, Tempo, 190476
1, 100920, Tempo, 213523
1, 101160, Tempo, 190476
1, 101280, Tempo, 213523
1, 101520, Tempo, 190476
1, 101640, Tempo, 213523
1, 101880, Tempo, 190476
1, 102000, Tempo, 213523
1, 102240, Tempo, 190476
1, 102360, Tempo, 213523
1, 102600, Tempo, 190476
1, 102720, Tempo, 201342
1, 102960, Tempo, 190476
1, 103080, Tempo, 213523
1, 103290, Tempo, 285714
1, 103320, Tempo, 190476
1, 103440, Tempo, 201342
1, 103680, Tempo, 190476
1, 103800, Tempo, 213523
1, 104040, Tempo, 190476
1, 104160, Tempo, 213523
1, 104400, Tempo, 190476
1, 104520, Tempo, 213523
1, 104760, Tempo, 190476
1, 104880, Tempo, 213523
1, 105120, Tempo, 190476
1, 105240, Tempo, 213523
1, 105360, Tempo, 247933
1, 105480, Tempo, 199335
1, 105600, Tempo, 213523
1, 105840, Tempo, 199335
1, 105960, Tempo, 213523
1, 106200, Tempo, 199335
1, 106320, Tempo, 213523
1, 106560, Tempo, 199335
1, 106680, Tempo, 213523
1, 106920, Tempo, 199335
1, 107040, Tempo, 213523
1, 107280, Tempo, 199335
1, 107400, Tempo, 213523
1, 107640, Tempo, 199335
1, 107760, Tempo, 213523
1, 108000, Tempo, 199335
1, 108120, Tempo, 213523
1, 108360, Tempo, 199335
1, 108480, Tempo, 213523
1, 108720, Tempo, 199335
1, 108840, Tempo, 213523
1, 109080, Tempo, 199335
1, 109200, Tempo, 213523
1, 109440, Tempo, 199335
1, 109560, Tempo, 213523
1, 109800, Tempo, 199335
1, 109920, Tempo, 213523
1, 110160, Tempo, 198019
1, 110280, Tempo, 213523
1, 110520, Tempo, 196078
1, 110640, Tempo, 213523
1, 110880, Tempo, 195439
1, 111000, Tempo, 213523
1, 111240, Tempo, 194174
1, 111360, Tempo, 213523
1, 111600, Tempo, 193548
1, 111720, Tempo, 213523
1, 111960, Tempo, 192926
1, 112080, Tempo, 213523
1, 112320, Tempo, 192307
1, 112440, Tempo, 213523
1, 112680, Tempo, 191693
1, 112800, Tempo, 213523
1, 113040, Tempo, 190476
1, 113160, Tempo, 213523
1, 113340, Tempo, 285714
1, 113400, Tempo, 190476
1, 113520, Tempo, 201342
1, 113760, Tempo, 190476
1, 113880, Tempo, 213523
1, 114090, Tempo, 285714
1, 114120, Tempo, 190476
1, 114240, Tempo, 201342
1, 114480, Tempo, 190476
1, 114600, Tempo, 213523
1, 114840, Tempo, 190476
1, 114960, Tempo, 213523
1, 115200, Tempo, 190476
1, 115320, Tempo, 213523
1, 115560, Tempo, 190476
1, 115680, Tempo, 213523
1, 115920, Tempo, 190476
1, 116040, Tempo, 213523
1, 116280, Tempo, 190476
1, 116400, Tempo, 201342
1, 116640, Tempo, 190476
1, 116760, Tempo, 213523
1, 116970, Tempo, 285714
1, 117000, Tempo, 190476
1, 117120, Tempo, 201342
1, 117360, Tempo, 190476
1, 117480, Tempo, 213523
1, 117690, Tempo, 272727
1, 117720, Tempo, 195439
1, 117840, Tempo, 202702
1, 118080, Tempo, 195439
1, 118200, Tempo, 202702
1, 118440, Tempo, 195439
1, 118560, Tempo, 202702
1, 118800, Tempo, 195439
1, 118920, Tempo, 202702
1, 119160, Tempo, 195439
1, 119280, Tempo, 202702
1, 119520, Tempo, 195439
1, 119640, Tempo, 205479
1, 119880, Tempo, 195439
1, 120000, Tempo, 208333
1, 120240, Tempo, 195439
1, 120360, Tempo, 213523
1, 120600, Tempo, 195439
1, 120720, Tempo, 213523
1, 120960, Tempo, 195439
1, 121080, Tempo, 213523
1, 121320, Tempo, 195439
1, 121440, Tempo, 213523
1, 121680, Tempo, 195439
1, 121800, Tempo, 213523
1, 121980, Tempo, 252100
1, 122040, Tempo, 189873
1, 122160, Tempo, 213523
1, 122400, Tempo, 190476
1, 122520, Tempo, 213523
1, 122760, Tempo, 190476
1, 122880, Tempo, 213523
1, 123120, Tempo, 190476
1, 123240, Tempo, 213523
1, 123420, Tempo, 259740
1, 123480, Tempo, 195439
1, 123600, Tempo, 213523
1, 123840, Tempo, 195439
1, 123960, Tempo, 213523
1, 124200, Tempo, 195439
1, 124320, Tempo, 213523
1, 124560, Tempo, 195439
1, 124680, Tempo, 213523
1, 124860, Tempo, 259740
1, 124920, Tempo, 190476
1, 125040, Tempo, 213523
1, 125280, Tempo, 190476
1, 125400, Tempo, 213523
1, 125640, Tempo, 190476
1, 125760, Tempo, 213523
1, 126000, Tempo, 190476
1, 126120, Tempo, 213523
1, 126360, Tempo, 190476
1, 126480, Tempo, 213523
1, 126720, Tempo, 190476
1, 126840, Tempo, 213523
1, 127080, Tempo, 190476
1, 127200, Tempo, 213523
1, 127440, Tempo, 190476
1, 127560, Tempo, 213523
1, 127800, Tempo, 190476
1, 127920, Tempo, 213523
1, 128160, Tempo, 190476
1, 128280, Tempo, 213523
1, 128520, Tempo, 190476
1, 128640, Tempo, 213523
1, 128880, Tempo, 190476
1, 129000, Tempo, 213523
1, 129240, Tempo, 204081
1, 129360, Tempo, 213523
1, 129480, Tempo, 239043
1, 129600, Tempo, 357142
1, 129720, Tempo, 571428
1, 129720, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Title_t, "2 Flauti"
2, 0, Program_c, 0, 73
2, 0, Control_c, 0, 10, 52
2, 1, Control_c, 0, 121, 0
2, 6, Program_c, 0, 73
2, 11, Pitch_bend_c, 0, 8192
2, 16, Control_c, 0, 11, 87
2, 21, Control_c, 0, 7, 127
2, 26, Control_c, 0, 91, 54
2, 31, Control_c, 0, 93, 0
2, 361, Control_c, 0, 11, 87
2, 361, Note_on_c, 0, 74, 95
2, 376, Control_c, 0, 11, 86
2, 391, Control_c, 0, 11, 85
2, 406, Control_c, 0, 11, 84
2, 421, Control_c, 0, 11, 83
2, 436, Control_c, 0, 11, 82
2, 451, Control_c, 0, 11, 81
2, 466, Control_c, 0, 11, 80
2, 481, Control_c, 0, 11, 79
2, 496, Control_c, 0, 11, 78
2, 511, Control_c, 0, 11, 77
2, 526, Control_c, 0, 11, 76
2, 541, Control_c, 0, 11, 75
2, 556, Control_c, 0, 11, 74
2, 571, Control_c, 0, 11, 73
2, 586, Control_c, 0, 11, 72
2, 601, Control_c, 0, 11, 71
2, 616, Control_c, 0, 11, 70
2, 631, Control_c, 0, 11, 69
2, 646, Control_c, 0, 11, 68
2, 661, Control_c, 0, 11, 67
2, 669, Control_c, 0, 11, 64
2, 678, Control_c, 0, 11, 61
2, 687, Control_c, 0, 11, 58
2, 696, Control_c, 0, 11, 55
2, 705, Control_c, 0, 11, 52
2, 714, Control_c, 0, 11, 49
2, 721, Note_on_c, 0, 74, 0
2, 1081, Note_on_c, 0, 76, 95
2, 1081, Note_on_c, 0, 74, 95
2, 1081, Control_c, 0, 11, 87
2, 1096, Control_c, 0, 11, 86
2, 1111, Control_c, 0, 11, 85
2, 1126, Control_c, 0, 11, 84
2, 1141, Control_c, 0, 11, 83
2, 1156, Control_c, 0, 11, 82
2, 1171, Control_c, 0, 11, 81
2, 1186, Control_c, 0, 11, 80
2, 1201, Control_c, 0, 11, 79
2, 1216, Control_c, 0, 11, 78
2, 1231, Control_c, 0, 11, 77
2, 1246, Control_c, 0, 11, 76
2, 1261, Control_c, 0, 11, 75
2, 1276, Control_c, 0, 11, 74
2, 1291, Control_c, 0, 11, 73
2, 1306, Control_c, 0, 11, 72
2, 1321, Control_c, 0, 11, 71
2, 1336, Control_c, 0, 11, 70
2, 1351, Control_c, 0, 11, 69
2, 1366, Control_c, 0, 11, 68
2, 1381, Control_c, 0, 11, 67
2, 1389, Control_c, 0, 11, 64
2, 1398, Control_c, 0, 11, 61
2, 1407, Control_c, 0, 11, 58
2, 1416, Control_c, 0, 11, 55
2, 1425, Control_c, 0, 11, 52
2, 1434, Control_c, 0, 11, 49
2, 1441, Note_on_c, 0, 74, 0
2, 1441, Note_on_c, 0, 76, 0
2, 2881, Note_on_c, 0, 78, 101
2, 2881, Control_c, 0, 11, 102
2, 2881, Note_on_c, 0, 86, 101
2, 2941, Note_on_c, 0, 86, 0
2, 2941, Note_on_c, 0, 78, 0
2, 3001, Note_on_c, 0, 79, 101
2, 3001, Note_on_c, 0, 85, 101
2, 3061, Note_on_c, 0, 85, 0
2, 3061, Note_on_c, 0, 79, 0
2, 3121, Note_on_c, 0, 86, 101
2, 3121, Note_on_c, 0, 78, 101
2, 3181, Note_on_c, 0, 78, 0
2, 3181, Note_on_c, 0, 86, 0
2, 3241, Note_on_c, 0, 74, 101
2, 3241, Control_c, 0, 11, 87
2, 3256, Control_c, 0, 11, 86
2, 3271, Control_c, 0, 11, 85
2, 3286, Control_c, 0, 11, 84
2, 3301, Control_c, 0, 11, 83
2, 3316, Control_c, 0, 11, 82
2, 3331, Control_c, 0, 11, 81
2, 3346, Control_c, 0, 11, 80
2, 3361, Control_c, 0, 11, 79
2, 3376, Control_c, 0, 11, 78
2, 3391, Control_c, 0, 11, 77
2, 3406, Control_c, 0, 11, 76
